station_id,station_name,year,month,month_date,avg_tavg,avg_tmax,avg_tmin,total_prcp,obs_count
IN009010101,"HASKOTE, IN",1930,3,1930-03-01,,,,0.48,62
IN009010101,"HASKOTE, IN",1930,4,1930-04-01,,,,3.3,60
IN009010101,"HASKOTE, IN",1930,5,1930-05-01,,,,14.94,62
IN009010101,"HASKOTE, IN",1930,6,1930-06-01,,,,2.56,60
IN009010101,"HASKOTE, IN",1930,7,1930-07-01,,,,4.359999999999999,62
IN009010101,"HASKOTE, IN",1930,8,1930-08-01,,,,3.2,62
IN009010101,"HASKOTE, IN",1930,9,1930-09-01,,,,12.540000000000001,60
IN009010101,"HASKOTE, IN",1930,10,1930-10-01,,,,23.16,62
IN009010101,"HASKOTE, IN",1930,11,1930-11-01,,,,2.1799999999999997,58
IN009010101,"HASKOTE, IN",1930,12,1930-12-01,,,,0.96,62
IN009010101,"HASKOTE, IN",1931,1,1931-01-01,,,,0.0,62
IN009010101,"HASKOTE, IN",1931,2,1931-02-01,,,,0.0,56
IN009010101,"HASKOTE, IN",1931,3,1931-03-01,,,,0.52,62
IN009010101,"HASKOTE, IN",1931,4,1931-04-01,,,,4.62,60
IN009010101,"HASKOTE, IN",1931,5,1931-05-01,,,,3.6,62
IN009010101,"HASKOTE, IN",1931,6,1931-06-01,,,,4.8999999999999995,60
IN009010101,"HASKOTE, IN",1931,7,1931-07-01,,,,4.939999999999999,62
IN009010101,"HASKOTE, IN",1931,8,1931-08-01,,,,2.08,62
IN009010101,"HASKOTE, IN",1931,9,1931-09-01,,,,13.04,60
IN009010101,"HASKOTE, IN",1931,10,1931-10-01,,,,1.6800000000000002,62
IN009010101,"HASKOTE, IN",1931,11,1931-11-01,,,,8.68,60
IN009010101,"HASKOTE, IN",1931,12,1931-12-01,,,,1.4800000000000002,62
IN009010101,"HASKOTE, IN",1932,1,1932-01-01,,,,0.0,62
IN009010101,"HASKOTE, IN",1932,2,1932-02-01,,,,3.72,58
IN009010101,"HASKOTE, IN",1932,3,1932-03-01,,,,0.0,62
IN009010101,"HASKOTE, IN",1932,4,1932-04-01,,,,0.24,60
IN009010101,"HASKOTE, IN",1932,5,1932-05-01,,,,7.280000000000001,62
IN009010101,"HASKOTE, IN",1932,6,1932-06-01,,,,5.94,60
IN009010101,"HASKOTE, IN",1932,7,1932-07-01,,,,9.36,62
IN009010101,"HASKOTE, IN",1932,8,1932-08-01,,,,14.58,62
IN009010101,"HASKOTE, IN",1932,9,1932-09-01,,,,6.4799999999999995,60
IN009010101,"HASKOTE, IN",1932,10,1932-10-01,,,,11.859999999999998,62
IN009010101,"HASKOTE, IN",1932,11,1932-11-01,,,,8.64,60
IN009010101,"HASKOTE, IN",1932,12,1932-12-01,,,,0.62,62
IN009010101,"HASKOTE, IN",1933,1,1933-01-01,,,,0.0,62
IN009010101,"HASKOTE, IN",1933,2,1933-02-01,,,,0.0,56
IN009010101,"HASKOTE, IN",1933,3,1933-03-01,,,,0.0,62
IN009010101,"HASKOTE, IN",1933,4,1933-04-01,,,,1.18,60
IN009010101,"HASKOTE, IN",1933,5,1933-05-01,,,,16.2,62
IN009010101,"HASKOTE, IN",1933,6,1933-06-01,,,,2.4800000000000004,60
IN009010101,"HASKOTE, IN",1933,7,1933-07-01,,,,6.58,62
IN009010101,"HASKOTE, IN",1933,8,1933-08-01,,,,14.4,62
IN009010101,"HASKOTE, IN",1933,9,1933-09-01,,,,4.5600000000000005,60
IN009010101,"HASKOTE, IN",1933,10,1933-10-01,,,,21.119999999999994,62
IN009010101,"HASKOTE, IN",1933,11,1933-11-01,,,,0.0,60
IN009010101,"HASKOTE, IN",1933,12,1933-12-01,,,,3.2,62
IN009010101,"HASKOTE, IN",1934,1,1934-01-01,,,,0.0,62
IN009010101,"HASKOTE, IN",1934,2,1934-02-01,,,,0.0,56
IN009010101,"HASKOTE, IN",1934,3,1934-03-01,,,,0.0,62
IN009010101,"HASKOTE, IN",1934,4,1934-04-01,,,,6.279999999999999,60
IN009010101,"HASKOTE, IN",1934,5,1934-05-01,,,,4.02,62
IN009010101,"HASKOTE, IN",1934,6,1934-06-01,,,,3.78,60
IN009010101,"HASKOTE, IN",1934,7,1934-07-01,,,,2.08,62
IN009010101,"HASKOTE, IN",1934,8,1934-08-01,,,,0.72,62
IN009010101,"HASKOTE, IN",1934,9,1934-09-01,,,,1.0,60
IN009010101,"HASKOTE, IN",1934,10,1934-10-01,,,,25.18,62
IN009010101,"HASKOTE, IN",1934,11,1934-11-01,,,,5.1,60
IN009010101,"HASKOTE, IN",1934,12,1934-12-01,,,,0.0,62
IN009010101,"HASKOTE, IN",1935,1,1935-01-01,,,,0.0,62
IN009010101,"HASKOTE, IN",1935,2,1935-02-01,,,,0.8,56
IN009010101,"HASKOTE, IN",1935,3,1935-03-01,,,,0.0,62
IN009010101,"HASKOTE, IN",1935,4,1935-04-01,,,,5.74,60
IN009010101,"HASKOTE, IN",1935,5,1935-05-01,,,,4.2,62
IN009010101,"HASKOTE, IN",1935,6,1935-06-01,,,,5.0,60
IN009010101,"HASKOTE, IN",1935,7,1935-07-01,,,,3.96,62
IN009010101,"HASKOTE, IN",1935,8,1935-08-01,,,,13.3,62
IN009010101,"HASKOTE, IN",1935,9,1935-09-01,,,,5.86,60
IN009010101,"HASKOTE, IN",1935,10,1935-10-01,,,,19.72,62
IN009010101,"HASKOTE, IN",1935,11,1935-11-01,,,,1.7799999999999998,60
IN009010101,"HASKOTE, IN",1935,12,1935-12-01,,,,1.32,62
IN009010101,"HASKOTE, IN",1936,1,1936-01-01,,,,0.0,62
IN009010101,"HASKOTE, IN",1936,2,1936-02-01,,,,1.04,58
IN009010101,"HASKOTE, IN",1936,3,1936-03-01,,,,1.2,62
IN009010101,"HASKOTE, IN",1936,4,1936-04-01,,,,0.0,60
IN009010101,"HASKOTE, IN",1936,5,1936-05-01,,,,6.880000000000002,62
IN009010101,"HASKOTE, IN",1936,6,1936-06-01,,,,2.3400000000000003,60
IN009010101,"HASKOTE, IN",1936,7,1936-07-01,,,,5.759999999999999,62
IN009010101,"HASKOTE, IN",1936,8,1936-08-01,,,,0.66,62
IN009010101,"HASKOTE, IN",1936,9,1936-09-01,,,,18.44,60
IN009010101,"HASKOTE, IN",1936,10,1936-10-01,,,,1.2000000000000002,62
IN009010101,"HASKOTE, IN",1936,11,1936-11-01,,,,3.460000000000001,60
IN009010101,"HASKOTE, IN",1936,12,1936-12-01,,,,0.0,62
IN009010101,"HASKOTE, IN",1937,1,1937-01-01,,,,0.0,62
IN009010101,"HASKOTE, IN",1937,2,1937-02-01,,,,0.0,56
IN009010101,"HASKOTE, IN",1937,3,1937-03-01,,,,0.16,62
IN009010101,"HASKOTE, IN",1937,4,1937-04-01,,,,11.700000000000001,60
IN009010101,"HASKOTE, IN",1937,5,1937-05-01,,,,9.200000000000001,62
IN009010101,"HASKOTE, IN",1937,6,1937-06-01,,,,4.24,60
IN009010101,"HASKOTE, IN",1937,7,1937-07-01,,,,3.6799999999999997,62
IN009010101,"HASKOTE, IN",1937,8,1937-08-01,,,,1.6600000000000001,62
IN009010101,"HASKOTE, IN",1937,9,1937-09-01,,,,6.32,60
IN009010101,"HASKOTE, IN",1937,10,1937-10-01,,,,10.839999999999998,62
IN009010101,"HASKOTE, IN",1937,11,1937-11-01,,,,2.4,60
IN009010101,"HASKOTE, IN",1937,12,1937-12-01,,,,0.88,62
IN009010101,"HASKOTE, IN",1938,1,1938-01-01,,,,0.0,62
IN009010101,"HASKOTE, IN",1938,2,1938-02-01,,,,0.0,56
IN009010101,"HASKOTE, IN",1938,3,1938-03-01,,,,0.0,62
IN009010101,"HASKOTE, IN",1938,4,1938-04-01,,,,0.0,60
IN009010101,"HASKOTE, IN",1938,5,1938-05-01,,,,7.88,62
IN009010101,"HASKOTE, IN",1938,6,1938-06-01,,,,1.76,60
IN009010101,"HASKOTE, IN",1938,7,1938-07-01,,,,4.68,62
IN009010101,"HASKOTE, IN",1938,8,1938-08-01,,,,15.159999999999998,62
IN009010101,"HASKOTE, IN",1938,9,1938-09-01,,,,13.399999999999999,60
IN009010101,"HASKOTE, IN",1938,10,1938-10-01,,,,2.4,62
IN009010101,"HASKOTE, IN",1938,11,1938-11-01,,,,1.34,60
IN009010101,"HASKOTE, IN",1938,12,1938-12-01,,,,0.0,62
IN009010101,"HASKOTE, IN",1939,1,1939-01-01,,,,1.28,62
IN009010101,"HASKOTE, IN",1939,2,1939-02-01,,,,0.0,56
IN009010101,"HASKOTE, IN",1939,3,1939-03-01,,,,7.96,62
IN009010101,"HASKOTE, IN",1939,4,1939-04-01,,,,8.5,60
IN009010101,"HASKOTE, IN",1939,5,1939-05-01,,,,2.38,62
IN009010101,"HASKOTE, IN",1939,6,1939-06-01,,,,9.84,60
IN009010101,"HASKOTE, IN",1939,7,1939-07-01,,,,2.2600000000000002,62
IN009010101,"HASKOTE, IN",1939,8,1939-08-01,,,,7.779999999999999,62
IN009010101,"HASKOTE, IN",1939,9,1939-09-01,,,,17.74,60
IN009010101,"HASKOTE, IN",1939,10,1939-10-01,,,,12.64,62
IN009010101,"HASKOTE, IN",1939,11,1939-11-01,,,,10.360000000000001,60
IN009010101,"HASKOTE, IN",1939,12,1939-12-01,,,,0.0,62
IN009010101,"HASKOTE, IN",1940,1,1940-01-01,,,,0.0,62
IN009010101,"HASKOTE, IN",1940,2,1940-02-01,,,,0.0,58
IN009010101,"HASKOTE, IN",1940,3,1940-03-01,,,,0.0,62
IN009010101,"HASKOTE, IN",1940,4,1940-04-01,,,,3.48,60
IN009010101,"HASKOTE, IN",1940,5,1940-05-01,,,,13.700000000000001,62
IN009010101,"HASKOTE, IN",1940,6,1940-06-01,,,,5.600000000000001,60
IN009010101,"HASKOTE, IN",1940,7,1940-07-01,,,,0.9199999999999999,62
IN009010101,"HASKOTE, IN",1940,8,1940-08-01,,,,6.52,62
IN009010101,"HASKOTE, IN",1940,9,1940-09-01,,,,7.899999999999999,60
IN009010101,"HASKOTE, IN",1940,10,1940-10-01,,,,13.86,62
IN009010101,"HASKOTE, IN",1940,11,1940-11-01,,,,5.14,60
IN009010101,"HASKOTE, IN",1940,12,1940-12-01,,,,0.6,62
IN009010101,"HASKOTE, IN",1941,1,1941-01-01,,,,0.0,62
IN009010101,"HASKOTE, IN",1941,2,1941-02-01,,,,0.0,56
IN009010101,"HASKOTE, IN",1941,3,1941-03-01,,,,0.0,62
IN009010101,"HASKOTE, IN",1941,4,1941-04-01,,,,3.1200000000000006,60
IN009010101,"HASKOTE, IN",1941,5,1941-05-01,,,,4.16,62
IN009010101,"HASKOTE, IN",1941,6,1941-06-01,,,,2.96,60
IN009010101,"HASKOTE, IN",1941,7,1941-07-01,,,,4.5,62
IN009010101,"HASKOTE, IN",1941,8,1941-08-01,,,,8.54,62
IN009010101,"HASKOTE, IN",1941,9,1941-09-01,,,,11.56,60
IN009010101,"HASKOTE, IN",1941,10,1941-10-01,,,,2.34,62
IN009010101,"HASKOTE, IN",1941,11,1941-11-01,,,,2.32,60
IN009010101,"HASKOTE, IN",1941,12,1941-12-01,,,,6.8999999999999995,62
IN009010101,"HASKOTE, IN",1942,1,1942-01-01,,,,0.0,62
IN009010101,"HASKOTE, IN",1942,2,1942-02-01,,,,0.0,56
IN009010101,"HASKOTE, IN",1942,3,1942-03-01,,,,0.0,62
IN009010101,"HASKOTE, IN",1942,4,1942-04-01,,,,0.4800000000000001,60
IN009010101,"HASKOTE, IN",1942,5,1942-05-01,,,,6.680000000000001,62
IN009010101,"HASKOTE, IN",1942,6,1942-06-01,,,,9.760000000000002,60
IN009010101,"HASKOTE, IN",1942,7,1942-07-01,,,,4.46,62
IN009010101,"HASKOTE, IN",1942,8,1942-08-01,,,,10.799999999999999,62
IN009010101,"HASKOTE, IN",1942,9,1942-09-01,,,,6.44,60
IN009010101,"HASKOTE, IN",1942,10,1942-10-01,,,,3.0,62
IN009010101,"HASKOTE, IN",1942,11,1942-11-01,,,,1.7800000000000002,60
IN009010101,"HASKOTE, IN",1942,12,1942-12-01,,,,1.22,62
IN009010101,"HASKOTE, IN",1943,1,1943-01-01,,,,0.76,62
IN009010101,"HASKOTE, IN",1943,2,1943-02-01,,,,0.0,56
IN009010101,"HASKOTE, IN",1943,3,1943-03-01,,,,0.0,62
IN009010101,"HASKOTE, IN",1943,4,1943-04-01,,,,6.28,60
IN009010101,"HASKOTE, IN",1943,5,1943-05-01,,,,12.36,62
IN009010101,"HASKOTE, IN",1943,6,1943-06-01,,,,1.5,60
IN009010101,"HASKOTE, IN",1943,7,1943-07-01,,,,5.78,62
IN009010101,"HASKOTE, IN",1943,8,1943-08-01,,,,11.5,62
IN009010101,"HASKOTE, IN",1943,9,1943-09-01,,,,5.779999999999999,60
IN009010101,"HASKOTE, IN",1943,10,1943-10-01,,,,23.58,62
IN009010101,"HASKOTE, IN",1943,11,1943-11-01,,,,2.04,60
IN009010101,"HASKOTE, IN",1943,12,1943-12-01,,,,0.0,62
IN009010101,"HASKOTE, IN",1944,1,1944-01-01,,,,0.0,62
IN009010101,"HASKOTE, IN",1944,2,1944-02-01,,,,2.46,58
IN009010101,"HASKOTE, IN",1944,3,1944-03-01,,,,8.399999999999999,62
IN009010101,"HASKOTE, IN",1944,4,1944-04-01,,,,5.779999999999999,60
IN009010101,"HASKOTE, IN",1944,5,1944-05-01,,,,1.06,62
IN009010101,"HASKOTE, IN",1944,6,1944-06-01,,,,0.8200000000000001,60
IN009010101,"HASKOTE, IN",1944,7,1944-07-01,,,,6.0,62
IN009010101,"HASKOTE, IN",1944,8,1944-08-01,,,,4.4399999999999995,62
IN009010101,"HASKOTE, IN",1944,9,1944-09-01,,,,12.459999999999999,60
IN009010101,"HASKOTE, IN",1944,10,1944-10-01,,,,3.2800000000000002,62
IN009010101,"HASKOTE, IN",1944,11,1944-11-01,,,,9.38,60
IN009010101,"HASKOTE, IN",1944,12,1944-12-01,,,,0.33999999999999997,62
IN009010101,"HASKOTE, IN",1945,1,1945-01-01,,,,0.0,62
IN009010101,"HASKOTE, IN",1945,2,1945-02-01,,,,0.0,56
IN009010101,"HASKOTE, IN",1945,3,1945-03-01,,,,0.0,62
IN009010101,"HASKOTE, IN",1945,4,1945-04-01,,,,2.16,60
IN009010101,"HASKOTE, IN",1945,5,1945-05-01,,,,6.8599999999999985,62
IN009010101,"HASKOTE, IN",1945,7,1945-07-01,,,,7.959999999999998,62
IN009010101,"HASKOTE, IN",1945,8,1945-08-01,,,,8.34,62
IN009010101,"HASKOTE, IN",1945,9,1945-09-01,,,,4.12,60
IN009010101,"HASKOTE, IN",1945,10,1945-10-01,,,,1.0,62
IN009010101,"HASKOTE, IN",1945,11,1945-11-01,,,,1.5,60
IN009010101,"HASKOTE, IN",1945,12,1945-12-01,,,,0.0,62
IN009010101,"HASKOTE, IN",1946,1,1946-01-01,,,,0.0,62
IN009010101,"HASKOTE, IN",1946,2,1946-02-01,,,,0.0,56
IN009010101,"HASKOTE, IN",1946,3,1946-03-01,,,,5.720000000000001,62
IN009010101,"HASKOTE, IN",1946,4,1946-04-01,,,,1.46,60
IN009010101,"HASKOTE, IN",1946,5,1946-05-01,,,,9.040000000000001,62
IN009010101,"HASKOTE, IN",1946,6,1946-06-01,,,,1.2,60
IN009010101,"HASKOTE, IN",1946,7,1946-07-01,,,,11.74,62
IN009010101,"HASKOTE, IN",1946,8,1946-08-01,,,,20.939999999999998,62
IN009010101,"HASKOTE, IN",1946,9,1946-09-01,,,,13.359999999999998,60
IN009010101,"HASKOTE, IN",1946,10,1946-10-01,,,,11.04,62
IN009010101,"HASKOTE, IN",1946,11,1946-11-01,,,,8.46,60
IN009010101,"HASKOTE, IN",1946,12,1946-12-01,,,,2.9,62
IN009010101,"HASKOTE, IN",1947,1,1947-01-01,,,,0.0,62
IN009010101,"HASKOTE, IN",1947,2,1947-02-01,,,,0.6,56
IN009010101,"HASKOTE, IN",1947,3,1947-03-01,,,,1.08,62
IN009010101,"HASKOTE, IN",1947,4,1947-04-01,,,,1.06,60
IN009010101,"HASKOTE, IN",1947,5,1947-05-01,,,,2.02,62
IN009010101,"HASKOTE, IN",1947,6,1947-06-01,,,,6.4,60
IN009010101,"HASKOTE, IN",1947,7,1947-07-01,,,,7.799999999999998,62
IN009010101,"HASKOTE, IN",1947,8,1947-08-01,,,,7.279999999999999,62
IN009010101,"HASKOTE, IN",1947,9,1947-09-01,,,,4.6,60
IN009010101,"HASKOTE, IN",1947,10,1947-10-01,,,,13.68,62
IN009010101,"HASKOTE, IN",1947,11,1947-11-01,,,,1.0,60
IN009010101,"HASKOTE, IN",1947,12,1947-12-01,,,,0.5,62
IN009010101,"HASKOTE, IN",1948,1,1948-01-01,,,,0.4,62
IN009010101,"HASKOTE, IN",1948,2,1948-02-01,,,,0.0,58
IN009010101,"HASKOTE, IN",1948,3,1948-03-01,,,,0.0,62
IN009010101,"HASKOTE, IN",1948,4,1948-04-01,,,,0.7,60
IN009010101,"HASKOTE, IN",1948,5,1948-05-01,,,,13.82,62
IN009010101,"HASKOTE, IN",1948,6,1948-06-01,,,,2.8,60
IN009010101,"HASKOTE, IN",1948,7,1948-07-01,,,,5.12,62
IN009010101,"HASKOTE, IN",1948,8,1948-08-01,,,,8.860000000000001,62
IN009010101,"HASKOTE, IN",1948,9,1948-09-01,,,,6.0,60
IN009010101,"HASKOTE, IN",1948,10,1948-10-01,,,,8.2,62
IN009010101,"HASKOTE, IN",1948,11,1948-11-01,,,,2.6399999999999997,60
IN009010101,"HASKOTE, IN",1948,12,1948-12-01,,,,0.3,62
IN009010101,"HASKOTE, IN",1949,1,1949-01-01,,,,0.0,62
IN009010101,"HASKOTE, IN",1949,2,1949-02-01,,,,0.0,56
IN009010101,"HASKOTE, IN",1949,3,1949-03-01,,,,0.0,62
IN009010101,"HASKOTE, IN",1949,4,1949-04-01,,,,2.9400000000000004,60
IN009010101,"HASKOTE, IN",1949,5,1949-05-01,,,,6.640000000000001,62
IN009010101,"HASKOTE, IN",1949,6,1949-06-01,,,,6.800000000000001,60
IN009010101,"HASKOTE, IN",1949,7,1949-07-01,,,,11.459999999999999,62
IN009010101,"HASKOTE, IN",1949,8,1949-08-01,,,,9.16,62
IN009010101,"HASKOTE, IN",1949,9,1949-09-01,,,,2.48,60
IN009010101,"HASKOTE, IN",1949,10,1949-10-01,,,,15.480000000000002,62
IN009010101,"HASKOTE, IN",1949,11,1949-11-01,,,,0.4,60
IN009010101,"HASKOTE, IN",1949,12,1949-12-01,,,,0.0,62
IN009010101,"HASKOTE, IN",1950,1,1950-01-01,,,,0.0,62
IN009010101,"HASKOTE, IN",1950,2,1950-02-01,,,,0.92,56
IN009010101,"HASKOTE, IN",1950,3,1950-03-01,,,,0.0,62
IN009010101,"HASKOTE, IN",1950,4,1950-04-01,,,,0.0,60
IN009010101,"HASKOTE, IN",1950,5,1950-05-01,,,,3.2600000000000002,62
IN009010101,"HASKOTE, IN",1950,6,1950-06-01,,,,0.5,60
IN009010101,"HASKOTE, IN",1950,7,1950-07-01,,,,6.08,62
IN009010101,"HASKOTE, IN",1950,8,1950-08-01,,,,5.82,62
IN009010101,"HASKOTE, IN",1950,9,1950-09-01,,,,3.8800000000000003,60
IN009010101,"HASKOTE, IN",1950,10,1950-10-01,,,,6.66,62
IN009010101,"HASKOTE, IN",1950,11,1950-11-01,,,,8.1,60
IN009010101,"HASKOTE, IN",1950,12,1950-12-01,,,,0.0,62
IN009010101,"HASKOTE, IN",1951,1,1951-01-01,,,,0.0,62
IN009010101,"HASKOTE, IN",1951,2,1951-02-01,,,,0.0,56
IN009010101,"HASKOTE, IN",1951,3,1951-03-01,,,,1.4,62
IN009010101,"HASKOTE, IN",1951,4,1951-04-01,,,,0.24,60
IN009010101,"HASKOTE, IN",1951,5,1951-05-01,,,,8.5,62
IN009010101,"HASKOTE, IN",1951,6,1951-06-01,,,,5.119999999999999,60
IN009010101,"HASKOTE, IN",1951,7,1951-07-01,,,,6.92,62
IN009010101,"HASKOTE, IN",1951,8,1951-08-01,,,,2.12,62
IN009010101,"HASKOTE, IN",1951,9,1951-09-01,,,,17.34,60
IN009010101,"HASKOTE, IN",1951,10,1951-10-01,,,,6.64,62
IN009010101,"HASKOTE, IN",1951,11,1951-11-01,,,,3.68,60
IN009010101,"HASKOTE, IN",1951,12,1951-12-01,,,,0.0,62
IN009010101,"HASKOTE, IN",1952,1,1952-01-01,,,,0.0,62
IN009010101,"HASKOTE, IN",1952,2,1952-02-01,,,,1.1,58
IN009010101,"HASKOTE, IN",1952,3,1952-03-01,,,,0.0,62
IN009010101,"HASKOTE, IN",1952,4,1952-04-01,,,,0.98,60
IN009010101,"HASKOTE, IN",1952,5,1952-05-01,,,,4.18,62
IN009010101,"HASKOTE, IN",1952,6,1952-06-01,,,,5.319999999999999,60
IN009010101,"HASKOTE, IN",1952,7,1952-07-01,,,,6.82,62
IN009010101,"HASKOTE, IN",1952,8,1952-08-01,,,,4.8,62
IN009010101,"HASKOTE, IN",1952,9,1952-09-01,,,,2.4,60
IN009010101,"HASKOTE, IN",1952,10,1952-10-01,,,,13.520000000000003,62
IN009010101,"HASKOTE, IN",1952,11,1952-11-01,,,,0.0,60
IN009010101,"HASKOTE, IN",1952,12,1952-12-01,,,,4.44,62
IN009010101,"HASKOTE, IN",1953,1,1953-01-01,,,,0.0,62
IN009010101,"HASKOTE, IN",1953,2,1953-02-01,,,,0.0,56
IN009010101,"HASKOTE, IN",1953,3,1953-03-01,,,,0.0,62
IN009010101,"HASKOTE, IN",1953,4,1953-04-01,,,,7.26,60
IN009010101,"HASKOTE, IN",1953,5,1953-05-01,,,,1.52,62
IN009010101,"HASKOTE, IN",1953,6,1953-06-01,,,,7.34,60
IN009010101,"HASKOTE, IN",1953,7,1953-07-01,,,,8.92,62
IN009010101,"HASKOTE, IN",1953,8,1953-08-01,,,,1.22,62
IN009010101,"HASKOTE, IN",1953,9,1953-09-01,,,,8.559999999999999,60
IN009010101,"HASKOTE, IN",1953,10,1953-10-01,,,,33.2,62
IN009010101,"HASKOTE, IN",1953,11,1953-11-01,,,,0.44,60
IN009010101,"HASKOTE, IN",1953,12,1953-12-01,,,,0.0,62
IN009010101,"HASKOTE, IN",1954,1,1954-01-01,,,,0.84,62
IN009010101,"HASKOTE, IN",1954,2,1954-02-01,,,,0.0,56
IN009010101,"HASKOTE, IN",1954,3,1954-03-01,,,,3.36,62
IN009010101,"HASKOTE, IN",1954,4,1954-04-01,,,,0.76,60
IN009010101,"HASKOTE, IN",1954,5,1954-05-01,,,,12.1,62
IN009010101,"HASKOTE, IN",1954,6,1954-06-01,,,,2.1,60
IN009010101,"HASKOTE, IN",1954,7,1954-07-01,,,,7.139999999999999,62
IN009010101,"HASKOTE, IN",1954,8,1954-08-01,,,,6.459999999999999,62
IN009010101,"HASKOTE, IN",1954,9,1954-09-01,,,,0.84,60
IN009010101,"HASKOTE, IN",1954,10,1954-10-01,,,,9.84,62
IN009010101,"HASKOTE, IN",1954,11,1954-11-01,,,,0.0,60
IN009010101,"HASKOTE, IN",1954,12,1954-12-01,,,,0.86,62
IN009010101,"HASKOTE, IN",1955,1,1955-01-01,,,,0.0,62
IN009010101,"HASKOTE, IN",1955,2,1955-02-01,,,,0.0,56
IN009010101,"HASKOTE, IN",1955,3,1955-03-01,,,,0.0,62
IN009010101,"HASKOTE, IN",1955,4,1955-04-01,,,,4.12,60
IN009010101,"HASKOTE, IN",1955,5,1955-05-01,,,,6.42,62
IN009010101,"HASKOTE, IN",1955,6,1955-06-01,,,,1.58,60
IN009010101,"HASKOTE, IN",1955,7,1955-07-01,,,,4.84,62
IN009010101,"HASKOTE, IN",1955,8,1955-08-01,,,,6.26,62
IN009010101,"HASKOTE, IN",1955,9,1955-09-01,,,,10.260000000000002,60
IN009010101,"HASKOTE, IN",1955,10,1955-10-01,,,,12.000000000000002,62
IN009010101,"HASKOTE, IN",1955,11,1955-11-01,,,,1.8400000000000003,60
IN009010101,"HASKOTE, IN",1955,12,1955-12-01,,,,0.66,62
IN009010101,"HASKOTE, IN",1956,1,1956-01-01,,,,0.0,62
IN009010101,"HASKOTE, IN",1956,2,1956-02-01,,,,0.0,58
IN009010101,"HASKOTE, IN",1956,3,1956-03-01,,,,0.0,62
IN009010101,"HASKOTE, IN",1956,4,1956-04-01,,,,0.7,60
IN009010101,"HASKOTE, IN",1956,5,1956-05-01,,,,0.0,62
IN009010101,"HASKOTE, IN",1956,6,1956-06-01,,,,4.859999999999999,60
IN009010101,"HASKOTE, IN",1956,7,1956-07-01,,,,7.000000000000002,62
IN009010101,"HASKOTE, IN",1956,8,1956-08-01,,,,1.56,62
IN009010101,"HASKOTE, IN",1956,9,1956-09-01,,,,14.84,60
IN009010101,"HASKOTE, IN",1956,10,1956-10-01,,,,29.980000000000004,62
IN009010101,"HASKOTE, IN",1956,11,1956-11-01,,,,3.0400000000000005,60
IN009010101,"HASKOTE, IN",1956,12,1956-12-01,,,,0.5,62
IN009010101,"HASKOTE, IN",1957,1,1957-01-01,,,,0.0,62
IN009010101,"HASKOTE, IN",1957,2,1957-02-01,,,,0.0,56
IN009010101,"HASKOTE, IN",1957,3,1957-03-01,,,,0.0,62
IN009010101,"HASKOTE, IN",1957,4,1957-04-01,,,,3.96,60
IN009010101,"HASKOTE, IN",1957,5,1957-05-01,,,,11.960000000000003,62
IN009010101,"HASKOTE, IN",1957,6,1957-06-01,,,,7.419999999999998,60
IN009010101,"HASKOTE, IN",1957,7,1957-07-01,,,,1.9399999999999997,62
IN009010101,"HASKOTE, IN",1957,8,1957-08-01,,,,0.6,62
IN009010101,"HASKOTE, IN",1957,9,1957-09-01,,,,2.88,60
IN009010101,"HASKOTE, IN",1957,10,1957-10-01,,,,11.379999999999999,62
IN009010101,"HASKOTE, IN",1957,11,1957-11-01,,,,0.76,60
IN009010101,"HASKOTE, IN",1957,12,1957-12-01,,,,0.0,62
IN009010101,"HASKOTE, IN",1958,1,1958-01-01,,,,0.76,62
IN009010101,"HASKOTE, IN",1958,2,1958-02-01,,,,1.36,56
IN009010101,"HASKOTE, IN",1958,3,1958-03-01,,,,2.0,62
IN009010101,"HASKOTE, IN",1958,4,1958-04-01,,,,0.56,60
IN009010101,"HASKOTE, IN",1958,5,1958-05-01,,,,8.780000000000001,62
IN009010101,"HASKOTE, IN",1958,6,1958-06-01,,,,2.7800000000000002,60
IN009010101,"HASKOTE, IN",1958,7,1958-07-01,,,,3.0199999999999996,62
IN009010101,"HASKOTE, IN",1958,8,1958-08-01,,,,11.46,62
IN009010101,"HASKOTE, IN",1958,9,1958-09-01,,,,15.019999999999998,60
IN009010101,"HASKOTE, IN",1958,10,1958-10-01,,,,10.2,62
IN009010101,"HASKOTE, IN",1958,11,1958-11-01,,,,4.6,60
IN009010101,"HASKOTE, IN",1958,12,1958-12-01,,,,0.0,62
IN009010101,"HASKOTE, IN",1959,1,1959-01-01,,,,0.0,62
IN009010101,"HASKOTE, IN",1959,2,1959-02-01,,,,2.38,56
IN009010101,"HASKOTE, IN",1959,3,1959-03-01,,,,0.0,62
IN009010101,"HASKOTE, IN",1959,4,1959-04-01,,,,1.1,60
IN009010101,"HASKOTE, IN",1959,5,1959-05-01,,,,5.66,62
IN009010101,"HASKOTE, IN",1959,6,1959-06-01,,,,7.1,60
IN009010101,"HASKOTE, IN",1959,7,1959-07-01,,,,1.8599999999999999,62
IN009010101,"HASKOTE, IN",1959,8,1959-08-01,,,,12.699999999999998,62
IN009010101,"HASKOTE, IN",1959,9,1959-09-01,,,,9.360000000000001,60
IN009010101,"HASKOTE, IN",1959,10,1959-10-01,,,,2.72,62
IN009010101,"HASKOTE, IN",1959,11,1959-11-01,,,,1.9,60
